CD_MUNICIPIO,NM_MUNICIPIO,CD_CARGO,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,QT_VOTOS_TOTAL,QT_ZONAS_COM_VOTO,QT_SECOES_COM_VOTO,QT_LOCAIS_COM_VOTO
54038,UBERLÂNDIA,13,Vereador,11222,VIVIANE APARECIDA DA SILVA,130002278032,1672,5,770,127
54038,UBERLÂNDIA,13,Vereador,70222,BRAULIO MARCOS CARDOSO ALVES,130002167341,1661,5,978,133
54038,UBERLÂNDIA,13,Vereador,33777,RODRIGO NICOLAU ELIAS DE OLIVEIRA,130001920617,1654,5,1006,133
54038,UBERLÂNDIA,13,Vereador,22038,LEANDRO OLIVEIRA DO PRADO,130002202108,1615,5,929,131
54038,UBERLÂNDIA,13,Vereador,11711,ANA RITA DE FARIA,130002278014,1547,5,854,127
54038,UBERLÂNDIA,13,Vereador,11311,NATHÁLIA SOUZA PIRES,130002278031,1522,5,789,126
54038,UBERLÂNDIA,13,Vereador,77123,ODAIR JOSE DA SILVA,130001983988,1501,5,809,133
54038,UBERLÂNDIA,13,Vereador,44888,DANIEL EDUARDO DA SILVA,130002087724,1494,5,692,118
54038,UBERLÂNDIA,13,Vereador,11789,JOSÉ PEREIRA DOS SANTOS,130002278041,1474,5,862,130
54038,UBERLÂNDIA,13,Vereador,30100,JOAO FABRICIO NASCIMENTO,130001895964,1472,5,863,132
54038,UBERLÂNDIA,13,Vereador,77000,ZEIZA MATILDES DA SILVA,130001983979,1465,5,789,129
54038,UBERLÂNDIA,13,Vereador,40678,EDEILSON PEREIRA DA SILVA,130002090246,1464,5,612,121
54038,UBERLÂNDIA,13,Vereador,33013,WEBERSON DOS REIS GOMES,130001920604,1443,5,652,126
54038,UBERLÂNDIA,13,Vereador,30030,FILIPPE BRITO VENANCIO,130001895960,1431,5,780,129
54038,UBERLÂNDIA,13,Vereador,36936,TÂNIA LÙCIA DOS SANTOS,130002266642,1430,5,781,129
54038,UBERLÂNDIA,13,Vereador,50100,GUIMES RODRIGUES FILHO,130002097642,1262,5,736,128
54038,UBERLÂNDIA,13,Vereador,77777,ROSELI MARTINS DE OLIVEIRA,130001983981,1260,5,448,115
54038,UBERLÂNDIA,13,Vereador,13131,ADRIANA MARIA DA SILVA,130002087916,1232,5,811,131
