CD_SETOR,bairro,situacao,distrito,fonte_nome
310670505090043,Chácaras São Sebastião,Urbana,Betim,IBGE
310670505090044,Chácaras São Sebastião,Urbana,Betim,IBGE
310670505090045,Icaivera / Parque do Cedro,Urbana,Betim,IBGE
310670505090046,Icaivera,Urbana,Betim,CNEFE
310670505100001,Jardim Nazareno,Urbana,Betim,IBGE
310670505100007,Jardim Nazareno,Urbana,Betim,IBGE
310670505100008,D. I. Paulo Camilo / Sul,Urbana,Betim,IBGE
310670505100009,Petrovale,Urbana,Betim,IBGE
310670505100010,Petrovale,Urbana,Betim,IBGE
310670505100011,Petrovale,Urbana,Betim,IBGE
310670505100012,Petrovale,Urbana,Betim,IBGE
310670505100013,Petrovale,Urbana,Betim,IBGE
310670505100014,Petrovale,Urbana,Betim,IBGE
310670505100015,Petrovale,Urbana,Betim,IBGE
310670505100018,Petrovale,Urbana,Betim,IBGE
310670505100020,Petrovale,Urbana,Betim,IBGE
310670505100021,Estância do Sereno PTB,Urbana,Betim,IBGE
310670505100022,Petrovale,Rural,Betim,IBGE
310670505100024,Estância do Sereno PTB,Urbana,Betim,IBGE
310670505100025,Estância do Sereno PTB,Urbana,Betim,IBGE
310670505100026,Petrovale,Rural,Betim,IBGE
310670505100027,Estância do Sereno PTB,Rural,Betim,IBGE
310670505100028,Estância do Sereno PTB,Urbana,Betim,IBGE
