NM_MUNICIPIO,NR_ZONA,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,DS_TIPO_LOCAL,NR_LATITUDE,NR_LONGITUDE,QT_ELEITORES,QT_SECOES
CONSELHEIRO LAFAIETE,87,1384,ESCOLA ESTADUAL CESEC PROFESSOR JOSÉ MARTINS SOBRINHO,"TRAVESSA OLAVO ALBUQUERQUE BRANDÃO, 50",SANTO ANTÔNIO,Convencional,-20.660052,-43.7793459,1739,8
CONSELHEIRO LAFAIETE,87,1406,ESCOLA ESTADUAL MONSENHOR ANTÔNIO JOSÉ FERREIRA,RUA JOÃO MARTINS PEREIRA 80,PAULO VI,Convencional,-20.6849707,-43.7970299,2211,8
CONSELHEIRO LAFAIETE,87,1414,ESCOLA ESTADUAL PROFESSOR ASTOR VIANNA,RUA JOEMY FARIA 214,PROGRESSO,Convencional,-20.6667157,-43.7767795,4919,14
CONSELHEIRO LAFAIETE,87,1422,ESCOLA MUNICIPAL DEPUTADO ELY FRANCO RIBEIRO,RUA FRANCISCO LOBO 1229,MOINHOS,Convencional,-20.664047,-43.7746794,1126,4
CONSELHEIRO LAFAIETE,87,1457,CENTRO CONVIVÊNCIA ADULTO ESPECIAL MARGARIDA DA CONCEIÇÃO RODRIGUES,"RUA NOSSA SENHORA DE FÁTIMA, 200",MUSEU,Convencional,-20.652287,-43.7823649,835,3
CONSELHEIRO LAFAIETE,87,1473,ESCOLA ESTADUAL AUGUSTO JOSÉ VIEIRA,RUA PADRE TEÓFILO REYN 920,SÃO DIMAS,Convencional,-20.6667549,-43.809207,1808,5
CONSELHEIRO LAFAIETE,87,1481,IFMG CAMPUS CONSELHEIRO LAFAIETE,RUA PADRE TEÓFILO REYN 441,SÃO DIMAS,Convencional,-20.6707981,-43.805894,1822,5
CONSELHEIRO LAFAIETE,87,1490,ESCOLA ESTADUAL MARECHAL HUMBERTO DE ALENCAR CASTELLO BRANCO,RUA BARÃO DE SUASSUÍ 244,SANTA EFIGÊNIA,Convencional,-20.657129,-43.7859367,865,3
CONSELHEIRO LAFAIETE,87,1503,PROMOTORIAS DE JUSTIÇA DE CONSELHEIRO LAFAIETE,"RUA MELVIM JONES, 130",CAMPO ALEGRE,Convencional,-20.6573533,-43.7924242,1015,3
CONSELHEIRO LAFAIETE,87,1520,ESCOLA MUNICIPAL PROFESSORA JÚLIA MIRANDA NOGUEIRA,RUA ALEXANDRINA DE QUEIRÓZ 25,SÃO JOÃO,Convencional,-20.6762416,-43.7806943,3622,12
CONSELHEIRO LAFAIETE,87,1546,ESCOLA ESTADUAL LUIZ DE MELO VIANA SOBRINHO,"AV. SANTA MATILDE , S/ N  ",SANTA MATILDE,Convencional,-20.6798024,-43.7888777,3516,13
CONSELHEIRO LAFAIETE,87,1554,ESCOLA ESTADUAL QUEIRÓZ JÚNIOR,RUA SANTA MATILDE 18,GAGÉ,Convencional,-20.5904041,-43.8043346,1482,5
CONSELHEIRO LAFAIETE,87,1570,ESCOLA MUNICIPAL HERCULANO DO VALE,JOAQUIM MURTINHO,JOAQUIM MURTINHO,Convencional,,,77,1
CONSELHEIRO LAFAIETE,87,1589,ESCOLA MUNICIPAL ESPERIDIÃO PEREIRA,MATO DENTRO,MATO DENTRO,Convencional,,,317,1
CONSELHEIRO LAFAIETE,87,1597,ESCOLA MUNICIPAL PREFEITO PEDRO SILVA,RUA LIBÂNEA LEMOS 423,SÃO GONÇALO,Convencional,-20.6556986,-43.8499761,459,2
CONSELHEIRO LAFAIETE,87,1600,ESCOLA MUNICIPAL MARIA SERAFINA PEIXOTO,SÃO VICENTE,SÃO VICENTE,Convencional,,,325,1
CONSELHEIRO LAFAIETE,87,1619,ESCOLA ESTADUAL DOUTOR ANTÔNIO NOGUEIRA REZENDE,RUA JOSÉ CARLOS NEVES 150,BUARQUE DE MACEDO,Convencional,-20.7523501,-43.7791178,765,2
CONSELHEIRO LAFAIETE,87,1627,CENTRO DE REFERÊNCIA DO IDOSO,"RUA QUINCAS ALVES, 353",MUSEU,Convencional,-20.6538442,-43.7823092,1703,6
CONSELHEIRO LAFAIETE,87,1635,ESCOLA MUNICIPAL ARNALDO RODRIGUES PEREIRA,ALMEIDAS  ,ALMEIDAS,Convencional,-20.6466445,-43.7744741,573,2
CONSELHEIRO LAFAIETE,87,1643,ESCOLA ESTADUAL MOACIR DE SOUZA DIAS,"RUA SANTO ANTÔNIO DE PÁDUA, 450",SÃO BENEDITO,Convencional,-20.6420019,-43.8063785,1681,6
CONSELHEIRO LAFAIETE,87,1651,ESCOLA MUNICIPAL  PADRE JOSÉ LOBO DA SILVEIRA,RUA ANTÔNIO MANOEL S/N,RANCHO NOVO,Convencional,-20.6177967,-43.7473834,515,2
CONSELHEIRO LAFAIETE,87,1660,CENTRO DE ESTUDO INFANTIL JOSEPHA MELO CHAVES BRANDÃO,RUA SÃO JOÃO 77,SÃO JOÃO,Convencional,-20.6783564,-43.7778618,917,4
CONSELHEIRO LAFAIETE,87,1678,POSTO DISTRITAL PADRE CORNELIO MOEREL,"ADOLFO SIQUEIRA ,S/N",SÃO JOÃO,Convencional,,,287,1
CONSELHEIRO LAFAIETE,87,1686,ESCOLA MUNICIPAL PROFESSORA NILCE MOREIRA,"RUA MAURO NOGUEIRA  ,222",MORRO DA MINA,Convencional,-20.6472433,-43.7752589,3871,12
CONSELHEIRO LAFAIETE,87,1708,ESCOLA MUNICIPAL JAIR NORONHA,RUA FRANCISCO LOBO 2864,MOINHOS,Convencional,-20.6722672,-43.7685935,1945,5
CONSELHEIRO LAFAIETE,87,1716,CENTRO DE PASTORAL LUCIR URBANO DE PAULA,RUA JOSÉ GERALDO FILHO 830,VILA RESENDE,Convencional,-20.6473028,-43.7698866,1146,3
CONSELHEIRO LAFAIETE,87,1724,ESCOLA MUNICIPAL MARINHO FERNANDES,RUA JOSÉ ANTÔNIO LARA 47,TIETÊ,Convencional,-20.6498287,-43.7658841,1656,5
CONSELHEIRO LAFAIETE,87,1732,ESCOLA MUNICIPAL DOUTOR RUI PENA - CAIC,RUA FRANCISCO FERREIRA DE RESENDE 333,SÃO JOÃO,Convencional,-20.682011,-43.780056,2475,7
CONSELHEIRO LAFAIETE,87,1740,ESCOLA MUNICIPAL PROFESSOR DORIOL BEATO,RUA SENADOR MILTOM CAMPOS 610,ANGÉLICA,Convencional,,,2275,8
CONSELHEIRO LAFAIETE,87,1759,SALÃO PAROQUIAL BOM PASTOR,RUA MARIA JOSÉ 189,SANTA MATILDE,Convencional,-20.6816864,-43.7878929,2629,7
CONSELHEIRO LAFAIETE,87,1767,ESCOLA MUNICIPAL JOSÉ CASTELLÕES DE MENEZES,"RUA RAIMUNDO ANDRADE DORNELAS, 321- JK",JK,Convencional,-20.6454872,-43.7826882,634,2
CONSELHEIRO LAFAIETE,87,1783,ESCOLA MUNICIPAL VEREADOR JOSÉ ALEIXO DE MATOS,"RUA JAIR DA ROCHA VIEIRA, 13",PAULO VI,Convencional,-20.6853491,-43.7957821,1282,4
CONSELHEIRO LAFAIETE,87,1791,PRESÍDIO DE CONSELHEIRO LAFAIETE,"RUA RODRIGUES MAIA, 455",ANGÉLICA,Preso provisório,-20.6666291,-43.7821289,0,1
CONSELHEIRO LAFAIETE,87,1805,ESCOLA MUNICIPAL JADIR PINTO DE AZEVEDO,"RUA MURILO AUGUSTO DE REZENDE, 165",SÃO JOÃO,Convencional,-20.6735952,-43.7802837,687,2
CONSELHEIRO LAFAIETE,87,1813,ESCOLA MUNICIPAL MARECHAL DEODORO DA FONSECA,"RUA QUINTINO BOCAIUVA, 02",SANTA MATILDE,Convencional,-20.6816428,-43.7924789,240,2
CONSELHEIRO LAFAIETE,87,1821,ESCOLA MUNICIPAL PEDRO REZENDE DOS SANTOS,"RUA LUIZ MANDUCA JÚNIOR, 310",SATÉLITE,Convencional,-20.6362849,-43.806674,547,2
CONSELHEIRO LAFAIETE,87,1830,ESCOLA ESTADUAL GENERAL OSWALDO PINTO DA VEIGA,"RUA SÃO JOSÉ, 377",SÃO SEBASTIÃO,Convencional,-20.6653417,-43.7983213,1237,8
CONSELHEIRO LAFAIETE,87,1856,CENTRO DE REFERÊNCIA MUNICIPAL VEREADOR JUQUITA VIEIRA,"RUA CÉLIA DE SOUZA BRAGA, 130 - LIMA DIAS II",LIMA DIAS II,Convencional,-20.6394964,-43.7956422,203,1
CURVELO,100,1015,ESCOLA ESTADUAL BOLIVAR DE FREITAS,"RUA VISCONDE DE OURO PRETO, 150",CENTRO,Convencional,-18.7542189,-44.429894,3763,13
CURVELO,100,1023,FACULDADE DE ADMINISTRACAO DE CURVELO,"RUA JOAO PESSOA , 88",CENTRO,Convencional,-18.7547375,-44.428087,2761,9
CURVELO,100,1031,INSTITUTO SANTO ANTONIO,"RUA RAIMUNDA MARQUES   , 90",CENTRO,Convencional,-18.7507466,-44.426205,1683,5
CURVELO,100,1040,ESCOLA MUNICIPAL DR. VIRIATO DINIZ MASCARENHAS,"PRACA CESARIO ALVIM,271",CENTRO,Convencional,-18.7492864,-44.430032,1644,5
CURVELO,100,1058,ESCOLA ESTADUAL M ADAUTO LUCIO CARDOSO,"RUA RIACHUELO  ,553",CURIANGO,Convencional,-18.7462131,-44.431904,1945,6
CURVELO,100,1074,ESCOLA MUNICIPAL MARIA AMALIA,"RUA CAMPOS ALTOS , 155",PALMEIRAS,Convencional,-18.760094,-44.441092,2914,9
CURVELO,100,1090,ESCOLA ESTADUAL SAO VICENTE,"RUA CANAA  ,  60",JARDIM PARAISO,Convencional,-18.7663633,-44.423362,2062,9
CURVELO,100,1104,ESCOLA ESTADUAL INTERVENTOR ALCIDES LINS,"PRACA CLAUDOVINO CARVALHO,  353",TIBIRA,Convencional,-18.7585193,-44.425472,3771,13
CURVELO,100,1112,ESCOLA MUNICIPAL PEQUENO UNIVERSO - CSU,"RUA CEL EURÍPEDES DE PAULA, N 121",TIBIRA,Convencional,-18.769281,-44.428705,1348,4
CURVELO,100,1120,ESCOLA ESTADUAL SAO GERALDO,RUA FRANCISCO GABRIEL JOVITA N 12,PASSAGINHA,Convencional,-18.7517288,-44.417041,1894,6
CURVELO,100,1139,ESCOLA ESPECIAL PADRE PAULO RUTTEM - APAE,"RUA GUARANI, N 225",PASSAGINHA,Convencional,-18.7506456,-44.416537,2068,7
CURVELO,100,1147,ESCOLA MUNICIPAL ANTONIO DINIZ COUTO,"RUA NOVA AMERICA, N 90",PASSAGINHA,Convencional,-18.7483919,-44.420212,1279,4
CURVELO,100,1155,ESCOLA ESTADUAL MAJOR ANTONIO SALVO,"RUA OLEGARIO MACIEL , N 413",BELA VISTA,Convencional,-18.7630222,-44.435078,3451,10
CURVELO,100,1163,ESCOLA ESTADUAL EURIPEDES DE PAULA,"AV INTEGRAÇAO, N 2758",BELA VISTA,Convencional,-18.7688164,-44.434706,2298,7
CURVELO,100,1171,ESCOLA ESTADUAL IRMA CLARENTINA,"RUA PENSILVANIA,  150",VILA DE LOURDES,Convencional,-18.7733303,-44.438963,4062,12
CURVELO,100,1180,ESCOLA ESTADUAL IRMA RAIMUNDA MARQUES,"RUA JUSTINIANO GONÇALVES AGUIAR, S/N",ESPERANCA,Convencional,-18.785741,-44.451604,2368,7
CURVELO,100,1198,ESCOLA MUNICIPAL ANGELINA DOTTI,"AV I , S/N",IPIRANGA,Convencional,-18.7867079,-44.430578,1719,6
CURVELO,100,1201,ESCOLA MUNICIPAL FILOMENA DE OLIVEIRA LEITE,"RUA PARACATU, N 75 B",SANTA RITA,Convencional,-18.7451599,-44.450575,1497,5
CURVELO,100,1210,ESCOLA MUNICIPAL BOAVENTURA PEREIRA LEITE,"RUA DIRCEU AUGUSTO ALMEÃO, 80",BOM JESUS,Convencional,-18.7393138,-44.430864,3656,11
CURVELO,100,1228,ESCOLA ESTADUAL ANTONINA MASCARENHAS GONZAGA,"PRACA CEL. JOSE JULIO MASCARENHAS, 185",ANGUERETA,Convencional,-19.1452347,-44.651481,654,2
CURVELO,100,1236,ESCOLA ESTADUAL PADRE AUGUSTO HORTA,"RUA JOSÉ ALVES GUIMARÃES, N 250",SAO JOSE DA LAGOA,Convencional,-19.1453699,-44.542311,2297,8
CURVELO,100,1244,ESCOLA MUNICIPAL ANTONIO TEIXEIRA GUIMARAES,"POVOADO DE SÃO JOSÉ DAS PEDRAS, S/N",TAPERA,Convencional,-19.0470597,-44.532642,253,1
CURVELO,100,1252,ESCOLA MUNICIPAL LUCIO CARDOSO,"RUA J, S/N",LUCIO CARDOSO,Convencional,-18.723738,-44.435252,101,1
CURVELO,100,1260,ESCOLA ESTADUAL MODESTINO CARLOS DA FONSECA,"RUA MODESTINO CARLOS DA FONSECA, N 476",SANTA RITA DO CEDRO,Convencional,-18.8120261,-44.155417,335,2
CURVELO,100,1279,ESCOLA MUNICIPAL AMERICO PENA,"PRACA DA IGREJA, S/N",SACO NOVO,Convencional,-18.8828468,-44.271234,350,2
CURVELO,100,1287,ESCOLA MUNICIPAL GETULIO DINIZ VALE,"POVOADO SÃO GERALDO DO JATAÍ, S/N",SAO GERALDO DO JATAI,Convencional,-18.88891,-44.179946,259,1
CURVELO,100,1295,ESCOLA ESTADUAL TOMAZ GONZAGA,"RUA JOSE PEREIRA DE MATOS, N 30",TOMAZ GONZAGA,Convencional,-18.4410312,-44.324222,368,2
CURVELO,100,1309,ESCOLA ESTADUAL BASILIO FRANCISCO XAVIER,"RUA BASÍLIO FRANCISCO XAVIER, N 11",ESTIVA,Convencional,-18.4474278,-44.252304,637,2
CURVELO,100,1317,ESCOLA ESTADUAL JOSE PEREIRA DE MATOS,"PRACA DA MATRIZ , S/ N",VARGEM DE CIMA,Convencional,-18.5217966,-44.213566,146,1
CURVELO,100,1325,ESCOLA MUNICIPAL DONA FININHA,"PRACA DA ESTACAO ,S/ N",MASCARENHAS,Convencional,-18.9415086,-44.394491,217,1
CURVELO,100,1333,ESCOLA MUNICIPAL GUIMARAES ROSA,"POVOADO DO BANANAL, S/N",BANANAL,Convencional,-19.0294237,-44.516783,166,1
CURVELO,100,1350,ESCOLA MUNICIPAL VIRGULINO SARAIVA,"PRACA DA IGREJA ,S/ N",ROCA DO BREJO,Convencional,-18.3381211,-44.315287,104,1
CURVELO,100,1368,ESCOLA MUNICIPAL PRINCESA IZABEL,"PRACA DA IGREJA , S/ N",ANGICOS,Convencional,-18.8715305,-44.468033,226,1
CURVELO,100,1406,ESCOLA INFANTIL DONA JOANINHA,"RUA JUCA VEO,  N 01",BELA VISTA,Convencional,-18.7668684,-44.438635,1307,4
CURVELO,100,1422,ESCOLA MUNICIPAL MARIA DA COSTA BRAVO,PRACA DA IGREJA,CACHOEIRA DO CHORO,Convencional,-19.0084451,-44.680979,172,1
CURVELO,100,1457,ASSOCIACAO COMUNITARIA DE MORADORES DO BAIRRO SANTA CRUZ,"RUA RAUL SOARES    ,77",SANTA CRUZ,Convencional,-18.7433212,-44.422547,985,3
CURVELO,100,1465,ESCOLA MUNICIPAL CARMELITA ARRIEIRO,CARMELITA ARRIEIRO                      100,PONTE NOVA,Convencional,-18.7865394,-44.419012,1771,6
CURVELO,100,1473,ESCOLA MUNICIPAL DR VIRIATO M GONZAGA - CAIC,"RUA COSTA RICA  , 320",BELA VISTA,Convencional,-18.7713258,-44.440765,2483,8
CURVELO,100,1481,ESCOLA ESTADUAL SERGIO EUGENIO DA SILVA,"POVOADO DE COBU, S/N",CANABRAVA,Convencional,-18.861319,-44.641689,636,9
CURVELO,100,1511,ESCOLA MUNICIPAL PE CELSO DE CARVALHO,"AV GENTIL DE MATOS, 395",TIBIRA,Convencional,-18.7632977,-44.427307,510,2
DIVINÓPOLIS,102,1066,COLÉGIO COLEGUIUM DIVINÓPOLIS - ANTIGA FACED,"PRAÇA DO MERCADO MUNICIPAL, 191",CENTRO,Convencional,-20.1392271,-44.8880672,3038,9
DIVINÓPOLIS,102,1082,ESCOLA ESTADUAL PADRE MATIAS LOBATO,"PRAÇA BENEDITO VALADARES , S/N",CENTRO,Convencional,-20.1426329,-44.8911339,3627,11
DIVINÓPOLIS,102,1104,INSTITUTO NOSSA SENHORA DO SAGRADO CORAÇÃO,"AVENIDA SETE DE SETEMBRO, 1180",CENTRO,Convencional,-20.1414021,-44.8911892,3576,10
DIVINÓPOLIS,102,1112,COLÉGIO SÃO JOSÉ E SÃO GERALDO,"RUA SERGIPE, 271",CENTRO,Convencional,-20.147731,-44.893195,877,5
DIVINÓPOLIS,102,1155,CENTRO PASTORAL DA IGREJA NOSSA SENHORA DA GUIA,"RUA SERGIPE, 1250",VILA BELO HORIZONTE,Convencional,-20.1445112,-44.901987,687,4
DIVINÓPOLIS,102,1163,ESCOLA ESTADUAL DONA ANTÔNIA VALADARES,"AV. SETE DE SETEMBRO , 669",CENTRO,Convencional,-20.1457716,-44.8932522,4023,12
DIVINÓPOLIS,102,1171,ESCOLA ESTADUAL HALIM SOUKI,"AV. AMAZONAS , 118",CATALÃO,Convencional,-20.1503854,-44.900013,3638,11
DIVINÓPOLIS,102,1180,ESCOLA ESTADUAL HENRIQUE GALVÃO,"RUA ALMIRANTE TAMANDARÉ,  415",CATALÃO,Convencional,-20.15486,-44.903118,3336,10
DIVINÓPOLIS,102,1198,CENTRO DE EDUCAÇÃO INTEGRAL,"RUA SÃO PAULO, 1441",SIDIL,Convencional,-20.1409949,-44.8986824,3670,10
DIVINÓPOLIS,102,1201,ESCOLA ESTADUAL  MIGUEL COUTO,"RUA IPANEMA , 300",IPIRANGA,Convencional,-20.1396045,-44.907959,3810,10
DIVINÓPOLIS,102,1210,COLÉGIO SÃO JOSÉ E SÃO GERALDO,"RUA SERGIPE, 271",CENTRO,Convencional,-20.147731,-44.893195,2145,6
DIVINÓPOLIS,102,1228,ESCOLA ESTADUAL MARTIN CYPRIEN - POLIVALENTE,"RUA AMAZONAS, 881",SÃO JOSÉ,Convencional,-20.158126,-44.9025969,5028,14
DIVINÓPOLIS,102,1236,ESCOLA ESTADUAL  MONSENHOR DOMINGOS,"AV. ANTÔNIO OLÍMPIO DE MORAIS , 1441",VILA CRUZEIRO,Convencional,-20.1362161,-44.8865069,2398,7
DIVINÓPOLIS,102,1244,ESCOLA ESTADUAL PATRONATO BOM PASTOR,"RUA ITUTINGA , 620",BOM PASTOR,Convencional,-20.1187087,-44.8869405,4065,11
DIVINÓPOLIS,102,1252,ESCOLA ESTADUAL JOVELINO RABELO,"RUA GUARACI CARLOS DE FREITAS, 606",SANTA CLARA,Convencional,-20.132335,-44.885882,1025,3
DIVINÓPOLIS,102,1260,ESCOLA MUNICIPAL CETEPE,"RUA BAHIA, 1755",SÃO SEBASTIÃO,Convencional,-20.129621,-44.889588,4273,13
DIVINÓPOLIS,102,1279,ESCOLA ESTADUAL ANTÔNIO BELARMINO GOMES,"RUA ALBERTO COIMBRA , 131",SANTO ANTÔNIO DOS CAMPOS,Convencional,-20.1048724,-44.9735098,3335,10
DIVINÓPOLIS,102,1295,SALÃO COMUNITÁRIO DOS COSTAS,COMUNIDADE DE COSTAS,ZONA RURAL,Convencional,-19.9937025,-44.936928,130,1
DIVINÓPOLIS,102,1309,ESCOLA ESTADUAL SÃO FRANCISCO DE ASSIS,"RUA ITAPECERICA, 1495",SIDIL,Convencional,-20.1368157,-44.8991668,2693,8
DIVINÓPOLIS,102,1317,CENTRO COMUNITÁRIO DE QUILOMBO,COMUNIDADE RURAL DE QUILOMBO,ZONA RURAL,Convencional,-20.0200191,-44.95247,340,1
DIVINÓPOLIS,102,1325,ESCOLA MUNICIPAL MIGUEL ANTÔNIO ESTEVES,COMUNIDADE DE DJALMA DUTRA,ZONA RURAL,Convencional,-20.0659571,-45.0218456,575,2
DIVINÓPOLIS,102,1333,ESCOLA MUNICIPAL MARIA VALINHOS RAMOS,COMUNIDADE DE AMADEU LACERDA,ZONA RURAL,Convencional,-20.0743748,-45.108838,261,1
DIVINÓPOLIS,102,1341,CENTRO COMUNITÁRIO DE MATA DOS COQUEIROS,COMUNIDADE RURAL DA MATA DOS COQUEIROS,ZONA RURAL,Convencional,-20.02376,-44.997208,181,1
DIVINÓPOLIS,102,1350,UEMG - UNIVERSIDADE DO ESTADO DE MINAS GERAIS,"AV. PARANÁ, 3.001",JARDIM BELVEDERE I E II,Convencional,-20.1707376,-44.913296,1452,5
DIVINÓPOLIS,102,1368,ESCOLA ESTADUAL ARMANDO NOGUEIRA SOARES,"RUA CARBONITA, 1240",SÃO JUDAS TADEU,Convencional,-20.162272,-44.9137402,3774,10
DIVINÓPOLIS,102,1376,ESCOLA MUNICIPAL OTÁVIO OLÍMPIO DE OLIVEIRA,"ALAMEDA RIO ARAGUAIA, 501",TIETÊ,Convencional,-20.1448309,-44.9177001,3303,9
DIVINÓPOLIS,102,1384,ESCOLA ESTADUAL MANOEL CORREA FILHO,"RUA CAPITÓLIO, 280",PLANALTO,Convencional,-20.1466542,-44.9078668,4646,12
DIVINÓPOLIS,102,1392,ESCOLA ESTADUAL ILÍDIO DA COSTA PEREIRA,"RUA ITAMARANDIBA, 1451",ALVORADA,Convencional,-20.1165308,-44.8985097,3480,9
DIVINÓPOLIS,102,1406,ESCOLA ESTADUAL JOVELINO RABELO,"RUA GUARACI CARLOS DE FREITAS, 606",SANTA CLARA,Convencional,-20.132335,-44.885882,1096,5
DIVINÓPOLIS,102,1414,ESCOLA MUNICIPAL EMÍLIO RIBAS,COMUNIDADE DO CHORO,ZONA RURAL,Convencional,-20.0542448,-44.9234198,499,2
DIVINÓPOLIS,102,1422,ASSOCIAÇÃO DE MORADORES DE BRANQUINHOS,COMUNIDADE RURAL DE BRANQUINHOS,ZONA RURAL,Convencional,-20.0576488,-44.961422,282,1
DIVINÓPOLIS,102,1430,CAIC - ESCOLA MUNICIPAL PADRE JOÃO BRUNO,"AVENIDA DAS GARÇAS, 311",SERRA VERDE,Convencional,-20.109808,-44.901662,3022,8
DIVINÓPOLIS,102,1449,ESCOLA MUNICIPAL PROFESSORA  HERMÍNIA  CORGOZINHO,"RUA VIRIATO CORRÊA , 2400",BELA VISTA,Convencional,-20.1724713,-44.9065239,3684,10
DIVINÓPOLIS,102,1457,ESCOLA ESTADUAL VICENTE MATEUS,"RUA ALCOBAÇA , 71",OLIVEIRAS,Convencional,-20.105678,-44.877237,2576,7
DIVINÓPOLIS,102,1473,ESCOLA MUNICIPAL DONA MARIA ROSA,"RUA RUBENS MARIANO PACHECO, 61",REALENGO,Convencional,-20.1840324,-44.9075446,1161,3
DIVINÓPOLIS,102,1481,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,"RUA GOIABEIRA, 761",JARDINÓPOLIS,Convencional,-20.1930847,-44.939972,1008,3
DIVINÓPOLIS,102,1490,ESCOLA MUNICIPAL PADRE GUARITÁ,"RUA TENENTE MÁRCIO, 210",ORION,Convencional,-20.1342968,-44.921275,1803,5
DIVINÓPOLIS,102,1503,COLÉGIO ROBERTO CARNEIRO,"RUA MINAS GERAIS, 593",CENTRO,Convencional,-20.1448072,-44.8912486,3668,10
DIVINÓPOLIS,102,1511,ESCOLA MUNICIPAL VENEZA GUIMARÃES,"ESTRADA DA CACHOEIRINHA, 121",SANTO ANTÔNIO DOS CAMPOS,Convencional,-20.1002856,-44.962811,1337,4
DIVINÓPOLIS,102,1520,UEMG - UNIVERSIDADE DO ESTADO DE MINAS GERAIS,"AVENIDA PARANÁ, 3.001",JARDIM BELVEDERE I E II,Convencional,-20.1707376,-44.913296,3005,8
DIVINÓPOLIS,102,1538,ESCOLA MUNICIPAL ODILON SANTIAGO,"RUA MÁRIO FRANCISCO GONÇALVES, 1.101",CASA NOVA,Convencional,-20.1567992,-44.9281063,2160,6
DIVINÓPOLIS,102,1554,CENTRO PASTORAL DA IGREJA NOSSA SENHORA DA GUIA,"RUA SERGIPE, 1250",VILA BELO HORIZONTE,Convencional,-20.1445112,-44.901987,351,1
DIVINÓPOLIS,103,1031,ESCOLA ESTADUAL JOAQUIM NABUCO,"AV 1 DE JUNHO, 570",CENTRO,Convencional,-20.1441619,-44.8871908,2812,8
DIVINÓPOLIS,103,1040,INSS,"AV GETÚLIO VARGAS, 342",CENTRO,Convencional,-20.1462748,-44.8868852,568,2
DIVINÓPOLIS,103,1074,ESCOLA ESTADUAL ANTÔNIO OLÍMPIO DE MORAIS,"RUA HENRIQUE GALVÃO , 274",ESPÍRITO SANTO,Convencional,-20.135866,-44.8729159,3170,9
DIVINÓPOLIS,103,1082,ESCOLA ESTADUAL PROFESSOR CHICO DIAS,"RUA JOAQUIM JOSÉ FERREIRA, 71",DANILO PASSOS II,Convencional,-20.1190206,-44.8720561,2503,10
DIVINÓPOLIS,103,1090,ESCOLA ESTADUAL SÃO VICENTE,"RUA DO ALUMÍNIO, 505",NITERÓI,Convencional,-20.1440092,-44.8765448,4191,12
DIVINÓPOLIS,103,1104,ESCOLA ESTADUAL SANTO TOMAZ DE AQUINO,"RUA GONÇALVES DIAS , 670",PORTO VELHO,Convencional,-20.1488667,-44.8813294,4167,13
DIVINÓPOLIS,103,1112,ESCOLA ESTADUAL  LAURO EPIFÂNIO,"AV. DOLORES A RABELO, 651",INTERLAGOS,Convencional,-20.159083,-44.8734893,3826,13
DIVINÓPOLIS,103,1120,ESCOLA ESTADUAL  LUIZ DE MELO VIANA SOBRINHO,"RUA CAMPOS SALES, 270",PORTO VELHO,Convencional,-20.1499511,-44.8825101,2253,8
DIVINÓPOLIS,103,1139,ESCOLA ESTADUAL ENG. PEDRO MAGALHÃES,"RUA ENGENHEIRO BENJAMIM DE OLIVEIRA, S/N",ESPLANADA,Convencional,-20.1492025,-44.8900011,3170,10
DIVINÓPOLIS,103,1147,CENTRO DE PASTORAL IMACULADA CONCEIÇÃO,"RUA VITAL BRASIL, 307",ESPLANADA,Convencional,-20.1541408,-44.8917004,809,3
DIVINÓPOLIS,103,1155,ESCOLA ESTADUAL  ANTÔNIO GONÇALVES DE MATOS,"AV BRIGADEIRO CABRAL , 57",NOSSA SENHORA DAS GRAÇAS,Convencional,-20.1616494,-44.8786632,4490,12
DIVINÓPOLIS,103,1163,ESCOLA ESTADUAL ANTÔNIO DA COSTA PEREIRA,"RUA CHILE, 441",NAÇÕES,Convencional,-20.1601548,-44.8597748,3986,11
DIVINÓPOLIS,103,1171,ESCOLA ESTADUAL SÃO FRANCISCO DE PAULA,"AV.BELA VISTA, 922",ICARAÍ II,Convencional,-20.1220735,-44.8532299,3571,10
DIVINÓPOLIS,103,1180,ESCOLA MUNICIPAL BENJAMIM CONSTANT,COMUNIDADE RURAL,BURITIS,Convencional,-20.250716,-44.8723101,808,3
DIVINÓPOLIS,103,1198,ESCOLA MUNICIPAL  ANTÔNIO PIO DA SILVA,COMUNIDADE RURAL,FERRADOR,Convencional,-20.181252,-44.798721,381,2
DIVINÓPOLIS,103,1201,ESCOLA ESTADUAL NOSSA SENHORA DO SAGRADO CORAÇÃO,"AV BEIRA ALTA, 100",SÃO LUÍS,Convencional,-20.1463371,-44.8714826,1882,5
DIVINÓPOLIS,103,1210,ESCOLA ESTADUAL  HELENA ANTIPOFF,"RUA DO COBRE , 697",NITERÓI,Convencional,-20.1443768,-44.8744993,1574,5
DIVINÓPOLIS,103,1228,CENTRO PASTORAL DA PARÓQUIA DO SR.BOM JESUS,"RUA DO CHUMBO, 425",NITERÓI,Convencional,-20.1421028,-44.8760328,1444,4
DIVINÓPOLIS,103,1236,CENTRO SOCIAL URBANO,"RUA DOLORES DE AGUIAR RABELO, 303",INTERLAGOS,Convencional,-20.1573675,-44.8749867,2134,8
DIVINÓPOLIS,103,1244,ESCOLA MUNICIPAL JOÃO EPIPHÂNIO PEREIRA,"RUA GONÇALVES DIAS, 414",PORTO VELHO,Convencional,-20.1503453,-44.8819801,710,3
